0.99,0.98,0.97,0.96,0.95,0.94,0.9299999999999999,0.92,0.91,0.9
700.936614487088,570.4835242976412,500.6702342966306,453.71101754414036,418.17154178029034,390.3153591645965,367.3088508875717,348.36478463909515,332.5580991085924,318.8845141490741
496.9795010498244,427.9549864828919,388.7444414450234,360.91130792638455,339.274304299845,321.6771780927181,307.08234609609235,294.5810789243877,283.72030367177655,274.0506437972492
598.5857259767633,491.66740378187825,433.9493395161212,394.75876742001674,365.5785924474843,342.1551682877387,322.6476329658963,306.09905863966213,291.85354330086307,279.27083430883374
426.74633381364174,371.03777649119274,338.6599308203631,315.57296247073896,297.41540127630583,282.57399311029377,270.062199262569,259.10447492717225,249.44526682695266,240.7202684199151
475.3022034042065,398.7635459879564,357.15067309479576,327.79113614477785,305.64359251494756,287.9666243709699,273.10127786425574,260.4659221298442,249.61753363828026,239.8941502590104
471.3835545620448,393.7694796233135,350.9267256847925,321.27276748429415,298.9476535123554,281.0222409820127,266.13085474809884,253.300827875587,242.1642182485894,232.21569972780452
624.2871545006727,526.9457405699425,472.8337623633878,435.31002103939585,406.60244324740404,383.55865159188676,364.2752435808841,347.4660199470809,332.84498067940274,319.71528857721614
1115.3367176345832,962.843286933434,875.0469183119068,812.7851193847914,764.534074749094,724.8922260559729,691.5798424156376,662.205308370347,636.4126348077693,613.0724979080672
1068.4601689085105,941.2019879570304,864.4696673368106,809.4764191600585,766.0730874140485,730.0694800970624,699.6126375058909,672.6903474894469,648.8708059813932,627.1608408777638
821.4825235063698,722.8251799888521,664.6670490695006,622.6227205424418,589.7228088399763,562.9190988368796,540.0454011573531,520.5207757164144,503.64504319670596,488.1087526258495
1092.6953258258543,886.8169474296473,775.9929844734947,700.7475311996523,644.7588886900239,601.084860730963,564.7730522029657,536.4290650338944,512.5167085821932,491.43277596531084
728.4307700293309,639.5762453113755,587.3712540512032,550.0892118060231,521.1473193854749,499.39049247408303,481.63494486439936,466.0440714754526,452.40987492709405,440.3514773824278
906.9670846360135,748.3040245013236,662.6975085982403,605.164949561771,562.4772038638129,530.64889413216,505.0245143580226,482.90030862899704,463.73006146615046,447.6048678101577
709.81565566788,623.1104497544567,573.0309776870412,538.5177681026503,512.0978135473321,490.6001387953529,472.4362422947619,456.4668612232041,442.51856694125297,429.9113545138674
714.8030639324801,630.2881564618726,579.6324428725349,543.0705243104237,514.5702390186484,491.72866094493526,472.06876338440134,454.9707462802691,439.726125615586,426.00365175423497
1098.7972899663275,893.9533735486045,783.5547526149805,709.3459062320666,654.3760497699461,610.4993348331878,574.3700024385902,543.8931714873038,517.3120730758327,493.96577237961304
1033.5771399233608,880.9417199323367,794.4533061411241,734.2543350988655,688.3075190939435,650.9576818979579,619.3934166986484,592.1572035736928,568.1384683272753,547.4183564647609
1070.9030556313685,893.9065422107907,796.4106143391369,729.8695495168498,678.6322646851003,638.0696130186572,603.9207706883246,575.2131033442333,550.641177730761,528.7462045918825
730.1644646080659,632.8714109628512,578.2914423599184,539.4214438731997,509.0763026532729,484.691289833768,463.7875054254647,445.80163209092336,430.3382926913582,416.47169840913307
745.5890071493089,633.5181248967524,570.3409039605151,526.2148042020674,492.4594464731741,465.03325078974825,441.90947121257295,422.0449345543353,405.0889852284547,391.1796279330709
1112.0954675651742,868.9562161760264,742.6134199768845,660.300852651691,600.4002960631958,553.82043368687,515.9670622341557,484.47873591950383,457.2503019715221,433.77691449598024
735.7690640473916,616.5936900980024,550.7409653868716,504.81012333946626,469.9420449224573,442.01761889548726,418.9851976320288,398.92799234259513,381.37913536393944,366.29309237862026
598.5489683763471,511.91623617189197,462.4858365883497,427.99667310520954,402.0299900141818,381.87157157789693,365.36546529005295,351.3491320123977,339.0019971415775,327.94477514972374
576.3183499103676,486.51342522790446,436.0201992737258,401.44713300143167,376.7917382911974,357.849896090165,342.2747557178212,328.63742469786234,317.626161088524,308.1964599940397
